symbol,as_of_date,available_date,shares_outstanding,promoter_holding_pct,public_holding_pct,source,filing_id
SAURASHCEM,2026-03-31,2026-04-20,111288520,66.62,33.38,NSE_SHAREHOLDING_XBRL,SHP_1655001_20042026041909
SAURASHCEM,2026-06-30,2026-07-14,111288520,66.62,33.38,NSE_SHAREHOLDING_XBRL,SHP_1692156_14072026031037
SBC,2026-03-31,2026-04-14,476191460,50.35,49.65,NSE_SHAREHOLDING_XBRL,SHP_1650780_14042026054024
SBC,2026-06-30,2026-07-21,476171354,50.28,49.72,NSE_SHAREHOLDING_XBRL,SHP_1698295_21072026042255
SBCL,2026-03-31,2026-04-17,57598010,33.37,66.63,NSE_SHAREHOLDING_XBRL,SHP_1652916_17042026124005
SBCL,2026-06-30,2026-07-20,57609167,33.61,66.39,NSE_SHAREHOLDING_XBRL,SHP_1697124_20072026053339
SBFC,2026-03-31,2026-04-17,1106377096,52.35,47.59,NSE_SHAREHOLDING_XBRL,SHP_1653547_17042026064818
SBFC,2026-06-30,2026-07-20,1107223112,52.31,47.63,NSE_SHAREHOLDING_XBRL,SHP_1697477_20072026073105
SBGLP,2026-03-31,2026-04-08,173424881,73.39,26.61,NSE_SHAREHOLDING_XBRL,SHP_1647604_08042026071747
SBGLP,2026-06-30,2026-07-14,173424881,73.39,26.61,NSE_SHAREHOLDING_XBRL,SHP_1692073_14072026022344
SBICARD,2026-03-31,2026-04-17,951661217,68.92,31.08,NSE_SHAREHOLDING_XBRL,SHP_1653306_17042026045859
SBICARD,2026-06-30,2026-07-20,951618227,68.86,31.14,NSE_SHAREHOLDING_XBRL,SHP_1696400_20072026104456
SBIFUNDS,2026-07-20,2026-07-27,2036841775,88.19,11.81,NSE_SHAREHOLDING_XBRL,SHP_1698554_21072026055222
SBILIFE,2026-03-31,2026-04-16,1003072474,55.33,44.67,NSE_SHAREHOLDING_XBRL,SHP_1652766_16042026101608
SBILIFE,2026-06-30,2026-07-17,1003253796,55.32,44.68,NSE_SHAREHOLDING_XBRL,SHP_1695831_17072026113756
SBIN,2026-03-31,2026-04-18,9149451167,55.52,44.48,NSE_SHAREHOLDING_XBRL,SHP_1653984_18042026011837
SBIN,2026-06-30,2026-07-15,9157698374,55.47,44.53,NSE_SHAREHOLDING_XBRL,SHP_1693592_15072026065623
SCHAEFFLER,2026-03-31,2026-04-20,156297363,74.13,25.87,NSE_SHAREHOLDING_XBRL,SHP_1655353_20042026062135
SCHAEFFLER,2026-06-30,2026-07-14,156297363,74.13,25.87,NSE_SHAREHOLDING_XBRL,SHP_1691866_14072026100100
SCHAND,2026-03-31,2026-04-20,35271179,46.99,53.01,NSE_SHAREHOLDING_XBRL,SHP_1654930_20042026034342
SCHAND,2026-06-30,2026-07-17,35271179,46.99,53.01,NSE_SHAREHOLDING_XBRL,SHP_1695649_17072026064931
SCHNEIDER,2026-03-31,2026-04-17,239104035,75.0,25.0,NSE_SHAREHOLDING_XBRL,SHP_1653720_17042026075819
SCHNEIDER,2026-06-30,2026-07-17,239104035,75.0,25.0,NSE_SHAREHOLDING_XBRL,SHP_1695134_17072026033358
SCI,2026-03-31,2026-04-09,465792905,63.75,36.25,NSE_SHAREHOLDING_XBRL,SHP_1648101_09042026045317
SCI,2026-06-30,2026-07-17,465792905,63.75,36.25,NSE_SHAREHOLDING_XBRL,SHP_1695533_17072026055642
SCILAL,2026-03-31,2026-04-09,465792905,63.75,36.25,NSE_SHAREHOLDING_XBRL,SHP_1647750_09042026113354
SCILAL,2026-06-30,2026-07-07,465792905,63.75,36.25,NSE_SHAREHOLDING_XBRL,SHP_1688681_07072026115630
SCODATUBES,2026-03-31,2026-04-17,59904712,66.43,33.57,NSE_SHAREHOLDING_XBRL,SHP_1652971_17042026011924
SCODATUBES,2026-06-30,2026-07-20,59904712,66.43,33.57,NSE_SHAREHOLDING_XBRL,SHP_1697454_20072026072045
SCPL,2026-03-31,2026-04-18,10499433,67.07,32.93,NSE_SHAREHOLDING_XBRL,SHP_1653982_18042026011718
SCPL,2026-06-30,2026-07-18,10500084,70.08,29.92,NSE_SHAREHOLDING_XBRL,SHP_1695944_18072026121800
SDBL,2026-03-31,2026-04-15,207882406,39.44,60.56,NSE_SHAREHOLDING_XBRL,SHP_1651538_15042026053847
SDBL,2026-06-30,2026-07-20,207882406,39.44,60.56,NSE_SHAREHOLDING_XBRL,SHP_1696604_20072026013639
SEAMECLTD,2026-03-31,2026-04-13,25424274,72.72,27.28,NSE_SHAREHOLDING_XBRL,SHP_1649852_13042026041931
SEAMECLTD,2026-06-30,2026-07-13,25424274,72.72,27.28,NSE_SHAREHOLDING_XBRL,SHP_1691181_13072026120821
SECMARK,2026-03-31,2026-04-20,10446720,75.0,25.0,NSE_SHAREHOLDING_XBRL,SHP_1654834_20042026025849
SECMARK,2026-06-30,2026-07-20,10446720,75.0,25.0,NSE_SHAREHOLDING_XBRL,SHP_1696931_20072026043625
SECURCRED,2026-03-31,2026-05-29,41062760,0.0,100.0,NSE_SHAREHOLDING_XBRL,SHP_1674712_28052026120349
SECURKLOUD,2026-03-31,2026-04-16,33409244,43.52,56.48,NSE_SHAREHOLDING_XBRL,SHP_1652225_16042026041108
SECURKLOUD,2026-06-30,2026-07-15,33409163,43.35,56.65,NSE_SHAREHOLDING_XBRL,SHP_1693632_15072026072802
SEDEMAC,2026-03-31,2026-05-12,44153963,26.24,73.76,NSE_SHAREHOLDING_XBRL,SHP_1664139_06052026063056
SEDEMAC,2026-06-30,2026-07-21,44170797,26.23,73.77,NSE_SHAREHOLDING_XBRL,SHP_1697798_21072026114710
SEJALLTD,2026-03-31,2026-04-21,11399371,69.96,30.04,NSE_SHAREHOLDING_XBRL,SHP_1655974_21042026013920
SEJALLTD,2026-06-30,2026-07-20,11399371,69.96,30.04,NSE_SHAREHOLDING_XBRL,SHP_1697329_20072026063247
SELMC,2025-12-31,2026-04-21,33134700,75.0,25.0,NSE_SHAREHOLDING_XBRL,SHP_1656266_21042026040756
SELMC,2026-03-31,2026-04-21,33134700,75.0,25.0,NSE_SHAREHOLDING_XBRL,SHP_1656084_21042026024416
SEMAC,2026-03-31,2026-04-16,3117529,62.85,37.15,NSE_SHAREHOLDING_XBRL,SHP_1652285_16042026043620
SEMAC,2026-06-30,2026-07-16,3117529,62.85,37.15,NSE_SHAREHOLDING_XBRL,SHP_1694417_16072026054747
SENCO,2026-03-31,2026-04-15,163819242,64.48,35.52,NSE_SHAREHOLDING_XBRL,SHP_1651107_15042026123804
SENCO,2026-06-30,2026-07-21,163844652,64.47,35.53,NSE_SHAREHOLDING_XBRL,SHP_1698016_21072026015956
SENORES,2026-03-31,2026-04-07,46050539,45.82,54.18,NSE_SHAREHOLDING_XBRL,SHP_1646630_07042026025810
SENORES,2026-06-30,2026-07-20,46050539,45.82,54.18,NSE_SHAREHOLDING_XBRL,SHP_1697478_20072026073117
SEPC,2026-03-31,2026-04-20,1945209164,18.67,81.33,NSE_SHAREHOLDING_XBRL,SHP_1655587_20042026080452
SEPC,2026-06-30,2026-07-21,1945124096,11.67,88.33,NSE_SHAREHOLDING_XBRL,SHP_1698924_21072026084100
SERVOTECH,2026-03-31,2026-04-07,225843228,58.61,41.39,NSE_SHAREHOLDING_XBRL,SHP_1646485_07042026103402
SERVOTECH,2026-06-30,2026-07-13,225838110,58.61,41.39,NSE_SHAREHOLDING_XBRL,SHP_1691233_13072026124238
SESHAPAPER,2026-03-31,2026-04-11,63068381,43.11,56.89,NSE_SHAREHOLDING_XBRL,SHP_1649232_11042026104949
SESHAPAPER,2026-06-30,2026-07-13,63070830,43.27,56.73,NSE_SHAREHOLDING_XBRL,SHP_1691313_13072026024850
SETCO,2026-03-31,2026-04-20,133767912,59.25,40.75,NSE_SHAREHOLDING_XBRL,SHP_1655501_20042026071357
SETCO,2026-06-30,2026-07-20,133767912,59.25,40.75,NSE_SHAREHOLDING_XBRL,SHP_1697401_20072026065704
SETL,2026-03-31,2026-04-17,199492439,60.47,39.53,NSE_SHAREHOLDING_XBRL,SHP_1653402_17042026054028
SETL,2026-06-30,2026-07-20,199492439,60.47,39.53,NSE_SHAREHOLDING_XBRL,SHP_1696920_20072026043258
SEYAIND,2026-03-31,2026-04-24,26571327,64.5,35.5,NSE_SHAREHOLDING_XBRL,SHP_1658669_24042026065729
SEYAIND,2026-06-30,2026-07-20,26571327,64.5,35.5,NSE_SHAREHOLDING_XBRL,SHP_1697566_20072026083410
SFL,2026-03-31,2026-04-17,108706748,65.69,34.31,NSE_SHAREHOLDING_XBRL,SHP_1653268_17042026044057
SFL,2026-06-30,2026-07-20,109205479,65.39,34.61,NSE_SHAREHOLDING_XBRL,SHP_1697116_20072026053101
SGFIN,2026-03-27,2026-04-07,65266239,52.96,47.04,NSE_SHAREHOLDING_XBRL,SHP_1646621_07042026024937
SGFIN,2026-03-31,2026-04-09,65268330,52.92,47.08,NSE_SHAREHOLDING_XBRL,SHP_1648343_09042026065841
SGFIN,2026-04-08,2026-04-16,65900166,52.91,47.09,NSE_SHAREHOLDING_XBRL,SHP_1652676_16042026073745
SGFIN,2026-06-30,2026-07-10,65899912,56.95,43.05,NSE_SHAREHOLDING_XBRL,SHP_1690569_10072026052928
SGIL,2026-03-31,2026-04-19,15542813,69.5,30.45,NSE_SHAREHOLDING_XBRL,SHP_1654452_19042026050735
SGIL,2026-06-30,2026-07-18,15542813,69.5,30.45,NSE_SHAREHOLDING_XBRL,SHP_1695896_18072026112825
SGL,2026-03-31,2026-04-20,27452207,65.76,34.24,NSE_SHAREHOLDING_XBRL,SHP_1654758_20042026015002
SGL,2026-06-30,2026-07-18,27452207,65.76,34.24,NSE_SHAREHOLDING_XBRL,SHP_1695907_18072026113704
SGMART,2026-03-31,2026-04-14,125999449,36.27,63.73,NSE_SHAREHOLDING_XBRL,SHP_1650830_14042026060857
SGMART,2026-06-30,2026-07-01,126036269,57.9,42.1,NSE_SHAREHOLDING_XBRL,SHP_1687318_01072026065917
SHADOWFAX,2026-03-31,2026-05-12,582195823,16.59,83.41,NSE_SHAREHOLDING_XBRL,SHP_1664812_08052026124813
SHADOWFAX,2026-06-30,2026-07-20,585016881,16.51,83.49,NSE_SHAREHOLDING_XBRL,SHP_1696637_20072026020744
SHAH,2026-03-31,2026-04-17,885204892,29.15,70.85,NSE_SHAREHOLDING_XBRL,SHP_1653382_17042026053458
SHAH,2026-06-30,2026-07-22,982251021,29.49,70.51,NSE_SHAREHOLDING_XBRL,SHP_1699033_22072026112520
SHAH,2026-07-16,2026-07-22,992270947,30.2,69.8,NSE_SHAREHOLDING_XBRL,SHP_1699373_22072026051227
SHAHALLOYS,2026-03-31,2026-04-14,19796171,53.75,46.25,NSE_SHAREHOLDING_XBRL,SHP_1650567_14042026032821
SHAHALLOYS,2026-06-30,2026-07-13,19796171,53.75,46.25,NSE_SHAREHOLDING_XBRL,SHP_1691216_13072026123116
SHAILY,2026-03-31,2026-04-14,45950691,43.4,56.6,NSE_SHAREHOLDING_XBRL,SHP_1650585_14042026033524
SHAILY,2026-06-30,2026-07-20,45994378,41.09,58.91,NSE_SHAREHOLDING_XBRL,SHP_1697545_20072026081804
SHAKTIPUMP,2026-03-31,2026-04-15,123407738,50.35,49.65,NSE_SHAREHOLDING_XBRL,SHP_1651061_15042026115132
SHAKTIPUMP,2026-06-30,2026-07-18,123401104,50.36,49.64,NSE_SHAREHOLDING_XBRL,SHP_1696055_18072026031326
SHALBY,2026-03-31,2026-04-13,108002654,74.33,25.02,NSE_SHAREHOLDING_XBRL,SHP_1649627_13042026010253
SHALBY,2026-06-30,2026-07-11,108002654,74.33,25.02,NSE_SHAREHOLDING_XBRL,SHP_1690868_11072026103358
SHALPAINTS,2026-03-31,2026-04-18,83710847,74.96,25.04,NSE_SHAREHOLDING_XBRL,SHP_1654284_18042026052606
SHALPAINTS,2026-06-30,2026-07-13,83710847,74.96,25.04,NSE_SHAREHOLDING_XBRL,SHP_1691447_13072026041932
SHANKARA,2026-03-31,2026-04-20,24249242,44.45,55.55,NSE_SHAREHOLDING_XBRL,SHP_1654648_20042026122926
SHANKARA,2026-06-30,2026-07-18,24247967,45.39,54.61,NSE_SHAREHOLDING_XBRL,SHP_1696021_18072026020808
SHANTI,2026-03-31,2026-04-17,11106000,0.0,100.0,NSE_SHAREHOLDING_XBRL,SHP_1653685_17042026072837
SHANTI,2026-06-30,2026-07-21,11106000,0.0,100.0,NSE_SHAREHOLDING_XBRL,SHP_1698874_21072026080415
SHANTIGEAR,2026-03-31,2026-04-18,76718957,70.47,29.53,NSE_SHAREHOLDING_XBRL,SHP_1653953_18042026124336
SHANTIGEAR,2026-06-30,2026-07-17,76718957,70.47,29.53,NSE_SHAREHOLDING_XBRL,SHP_1694942_17072026010453
SHANTIGOLD,2026-03-31,2026-05-12,72091334,74.89,25.11,NSE_SHAREHOLDING_XBRL,SHP_1663332_04052026055533
SHANTIGOLD,2026-06-30,2026-07-09,72091334,74.89,25.11,NSE_SHAREHOLDING_XBRL,SHP_1689868_09072026045821
SHARDACROP,2026-03-31,2026-04-03,90221643,74.82,25.18,NSE_SHAREHOLDING_XBRL,SHP_1645847_03042026061336
SHARDACROP,2026-06-30,2026-07-03,90221643,74.82,25.18,NSE_SHAREHOLDING_XBRL,SHP_1687823_03072026040535
SHARDAMOTR,2026-03-31,2026-04-17,57403353,64.31,35.69,NSE_SHAREHOLDING_XBRL,SHP_1652929_17042026124850
SHARDAMOTR,2026-06-30,2026-07-16,57403353,64.31,35.69,NSE_SHAREHOLDING_XBRL,SHP_1694272_16072026043646
SHAREINDIA,2026-03-31,2026-04-10,218809634,48.62,51.38,NSE_SHAREHOLDING_XBRL,SHP_1648671_10042026031159
SHAREINDIA,2026-06-30,2026-07-20,218809634,48.62,51.38,NSE_SHAREHOLDING_XBRL,SHP_1696794_20072026034652
SHEKHAWATI,2026-03-31,2026-04-13,34471967,64.12,35.88,NSE_SHAREHOLDING_XBRL,SHP_1649612_13042026125108
SHEKHAWATI,2026-06-30,2026-07-17,34470201,64.08,35.92,NSE_SHAREHOLDING_XBRL,SHP_1695032_17072026023625
SHEMAROO,2026-03-31,2026-04-14,28728316,67.24,32.76,NSE_SHAREHOLDING_XBRL,SHP_1650547_14042026031504
SHEMAROO,2026-06-30,2026-07-14,28728316,67.24,32.76,NSE_SHAREHOLDING_XBRL,SHP_1692128_14072026025831
SHILCTECH,2026-03-31,2026-04-16,11439512,62.12,37.88,NSE_SHAREHOLDING_XBRL,SHP_1651894_16042026113708
SHILCTECH,2026-06-30,2026-07-16,11439512,62.12,37.88,NSE_SHAREHOLDING_XBRL,SHP_1693783_16072026110614
SHILPAMED,2026-03-31,2026-04-09,195605901,40.13,59.87,NSE_SHAREHOLDING_XBRL,SHP_1648321_09042026063737
SHILPAMED,2026-06-30,2026-07-13,195605901,40.13,59.87,NSE_SHAREHOLDING_XBRL,SHP_1691414_13072026035648
SHIVALIK,2026-03-31,2026-04-15,15751904,47.37,52.63,NSE_SHAREHOLDING_XBRL,SHP_1651604_15042026061206
SHIVALIK,2026-06-30,2026-07-13,15751904,47.37,52.63,NSE_SHAREHOLDING_XBRL,SHP_1691646_13072026055637
SHIVAMAUTO,2026-03-31,2026-04-20,131497802,69.52,30.48,NSE_SHAREHOLDING_XBRL,SHP_1654779_20042026021316
SHIVAMAUTO,2026-06-30,2026-07-21,131497802,69.52,30.48,NSE_SHAREHOLDING_XBRL,SHP_1698421_21072026050839
SHIVAMILLS,2026-03-31,2026-04-14,8641468,74.94,25.06,NSE_SHAREHOLDING_XBRL,SHP_1650306_14042026105423
SHIVAMILLS,2026-06-30,2026-07-16,8641468,74.94,25.06,NSE_SHAREHOLDING_XBRL,SHP_1693773_16072026105445
SHIVATEX,2026-03-31,2026-04-13,12962609,74.04,25.96,NSE_SHAREHOLDING_XBRL,SHP_1649597_13042026124711
SHIVATEX,2026-06-30,2026-07-17,12962609,74.04,25.96,NSE_SHAREHOLDING_XBRL,SHP_1695143_17072026033806
SHIVAUM,2026-03-31,2026-04-09,13600435,73.53,26.47,NSE_SHAREHOLDING_XBRL,SHP_1648317_09042026063423
SHIVAUM,2026-06-30,2026-07-20,13600435,73.53,26.47,NSE_SHAREHOLDING_XBRL,SHP_1696610_20072026014059
SHK,2026-03-31,2026-04-13,138409995,54.87,45.13,NSE_SHAREHOLDING_XBRL,SHP_1650146_13042026064632
SHK,2026-06-30,2026-07-10,138409995,54.87,45.13,NSE_SHAREHOLDING_XBRL,SHP_1690537_10072026051425
SHOPERSTOP,2026-03-31,2026-04-21,110124685,66.06,33.94,NSE_SHAREHOLDING_XBRL,SHP_1655778_21042026112049
SHOPERSTOP,2026-06-30,2026-07-10,110124685,66.06,33.94,NSE_SHAREHOLDING_XBRL,SHP_1690423_10072026040646
SHRADHA,2026-03-31,2026-04-13,81001597,74.97,25.03,NSE_SHAREHOLDING_XBRL,SHP_1649868_13042026042720
SHRADHA,2026-06-30,2026-07-18,81001075,74.98,25.02,NSE_SHAREHOLDING_XBRL,SHP_1696232_18072026053622
SHREDIGCEM,2026-03-31,2026-04-17,147879853,59.2,40.8,NSE_SHAREHOLDING_XBRL,SHP_1653558_17042026065132
SHREDIGCEM,2026-06-30,2026-07-20,147909611,63.71,36.29,NSE_SHAREHOLDING_XBRL,SHP_1696378_20072026085822
SHREECEM,2026-03-31,2026-04-08,36081850,62.55,37.45,NSE_SHAREHOLDING_XBRL,SHP_1647364_08042026041157
SHREECEM,2026-06-30,2026-07-13,36081850,62.55,37.45,NSE_SHAREHOLDING_XBRL,SHP_1691144_13072026112515
SHREEJISPG,2026-03-31,2026-04-17,162911532,90.0,10.0,NSE_SHAREHOLDING_XBRL,SHP_1652811_17042026105159
SHREEJISPG,2026-06-30,2026-07-08,162911532,90.0,10.0,NSE_SHAREHOLDING_XBRL,SHP_1689266_08072026041102
SHREEPUSHK,2026-03-31,2026-04-14,32337142,69.36,30.64,NSE_SHAREHOLDING_XBRL,SHP_1650892_14042026065840
SHREEPUSHK,2026-06-30,2026-07-16,32337142,69.36,30.64,NSE_SHAREHOLDING_XBRL,SHP_1694275_16072026043727
SHREERAMA,2026-03-31,2026-04-13,133469485,61.57,38.43,NSE_SHAREHOLDING_XBRL,SHP_1650147_13042026064633
SHREERAMA,2026-06-30,2026-07-16,133469485,61.57,38.43,NSE_SHAREHOLDING_XBRL,SHP_1694273_16072026043659
SHRENIK,2025-09-30,2026-04-01,611875255,24.53,75.48,NSE_SHAREHOLDING_XBRL,SHP_1644791_01042026022226
SHRENIK,2025-12-31,2026-04-01,611875255,24.53,75.48,NSE_SHAREHOLDING_XBRL,SHP_1644792_01042026022415
SHRENIK,2026-03-31,2026-04-21,611875255,24.53,75.48,NSE_SHAREHOLDING_XBRL,SHP_1655891_21042026123908
SHREYANIND,2026-03-31,2026-04-16,13823947,50.5,49.5,NSE_SHAREHOLDING_XBRL,SHP_1651859_16042026111650
SHREYANIND,2026-06-30,2026-07-18,13825762,50.28,49.72,NSE_SHAREHOLDING_XBRL,SHP_1695988_18072026012648
SHRINGARMS,2026-03-31,2026-05-05,96432193,74.8,25.2,NSE_SHAREHOLDING_XBRL,SHP_1663685_05052026052231
SHRINGARMS,2026-06-30,2026-07-29,96432193,74.8,25.2,NSE_SHAREHOLDING_XBRL,SHP_1703224_28072026055618
SHRIPISTON,2026-03-31,2026-04-20,44052814,43.75,56.25,NSE_SHAREHOLDING_XBRL,SHP_1654564_20042026113758
SHRIPISTON,2026-06-30,2026-07-21,44052814,43.75,56.25,NSE_SHAREHOLDING_XBRL,SHP_1697684_21072026121629
SHRIRAMFIN,2026-03-31,2026-04-17,1881918361,25.38,74.62,NSE_SHAREHOLDING_XBRL,SHP_1653167_17042026040441
SHRIRAMFIN,2026-04-08,2026-04-08,2352861478,20.3,79.7,NSE_SHAREHOLDING_XBRL,SHP_1647253_08042026025126
SHRIRAMFIN,2026-06-30,2026-07-21,2352861478,20.3,79.7,NSE_SHAREHOLDING_XBRL,SHP_1698341_21072026043906
SHRIRAMPPS,2026-03-31,2026-04-17,170659986,27.89,72.11,NSE_SHAREHOLDING_XBRL,SHP_1653238_17042026042944
SHRIRAMPPS,2026-06-30,2026-07-15,170659986,27.89,72.11,NSE_SHAREHOLDING_XBRL,SHP_1692945_15072026010125
SHYAMCENT,2026-03-31,2026-04-18,212172219,49.44,50.56,NSE_SHAREHOLDING_XBRL,SHP_1654114_18042026033211
SHYAMCENT,2026-06-30,2026-07-20,212184040,49.65,50.35,NSE_SHAREHOLDING_XBRL,SHP_1697107_20072026052740
SHYAMMETL,2026-03-31,2026-04-14,279118838,74.59,25.11,NSE_SHAREHOLDING_XBRL,SHP_1650854_14042026062257
SHYAMMETL,2026-06-30,2026-07-09,279118838,74.59,25.14,NSE_SHAREHOLDING_XBRL,SHP_1689561_09072026120332
SHYAMTEL,2026-03-31,2026-04-13,11269460,66.16,33.84,NSE_SHAREHOLDING_XBRL,SHP_1649990_13042026052225
SHYAMTEL,2026-06-30,2026-07-21,11269460,66.16,33.84,NSE_SHAREHOLDING_XBRL,SHP_1697746_21072026110420
SICALLOG,2026-03-31,2026-04-17,79784902,73.5,26.5,NSE_SHAREHOLDING_XBRL,SHP_1653301_17042026045537
SICALLOG,2026-06-30,2026-07-20,79784902,73.5,26.5,NSE_SHAREHOLDING_XBRL,SHP_1697391_20072026065239
SIEMENS,2026-03-31,2026-04-21,356119884,75.0,25.0,NSE_SHAREHOLDING_XBRL,SHP_1655715_21042026105109
SIEMENS,2026-06-30,2026-07-21,356119884,75.0,25.0,NSE_SHAREHOLDING_XBRL,SHP_1697998_21072026013957
SIGACHI,2026-03-31,2026-04-20,382100245,36.69,63.31,NSE_SHAREHOLDING_XBRL,SHP_1654824_20042026024843
SIGACHI,2026-06-30,2026-07-18,382100245,36.69,63.31,NSE_SHAREHOLDING_XBRL,SHP_1695859_18072026103754
SIGIND,2026-03-31,2026-04-16,29436326,73.3,26.7,NSE_SHAREHOLDING_XBRL,SHP_1652130_16042026031232
SIGIND,2026-06-30,2026-07-20,29435509,73.41,26.59,NSE_SHAREHOLDING_XBRL,SHP_1697133_20072026053448
SIGMA,2026-03-31,2026-04-16,102772439,73.22,26.78,NSE_SHAREHOLDING_XBRL,SHP_1651915_16042026115811
SIGMA,2026-06-30,2026-07-15,102772439,73.22,26.78,NSE_SHAREHOLDING_XBRL,SHP_1692841_15072026114706
SIGMAADV,2026-03-31,2026-04-21,176238343,71.22,28.78,NSE_SHAREHOLDING_XBRL,SHP_1656467_21042026055455
SIGMAADV,2026-06-30,2026-07-21,176238343,71.22,28.78,NSE_SHAREHOLDING_XBRL,SHP_1698075_21072026024337
SIGMAADV,2026-07-18,2026-07-28,189488146,66.24,33.76,NSE_SHAREHOLDING_XBRL,SHP_1702588_28072026075232
SIGNATURE,2026-03-31,2026-04-21,140505098,69.63,30.37,NSE_SHAREHOLDING_XBRL,SHP_1656590_21042026062934
SIGNATURE,2026-06-30,2026-07-21,140686943,69.54,30.46,NSE_SHAREHOLDING_XBRL,SHP_1698663_21072026063325
SIGNPOST,2026-03-31,2026-04-14,53450974,60.38,39.62,NSE_SHAREHOLDING_XBRL,SHP_1650799_14042026054650
SIGNPOST,2026-06-30,2026-07-09,53450974,60.38,39.62,NSE_SHAREHOLDING_XBRL,SHP_1689750_09072026035335
SIKKO,2026-03-31,2026-04-15,436830422,54.96,45.04,NSE_SHAREHOLDING_XBRL,SHP_1651592_15042026060834
SIKKO,2026-06-30,2026-07-20,436830422,54.96,45.04,NSE_SHAREHOLDING_XBRL,SHP_1697472_20072026072814
SIL,2026-03-31,2026-04-05,64321507,20.31,79.69,NSE_SHAREHOLDING_XBRL,SHP_1646066_05042026112107
SIL,2026-06-30,2026-07-21,64321507,20.31,79.69,NSE_SHAREHOLDING_XBRL,SHP_1697865_21072026122856
SILGO,2026-03-31,2026-04-16,31986335,40.44,59.56,NSE_SHAREHOLDING_XBRL,SHP_1651994_16042026125944
SILGO,2026-06-30,2026-07-20,31907435,40.54,59.46,NSE_SHAREHOLDING_XBRL,SHP_1696876_20072026041532
SILINV,2026-03-31,2026-04-20,10596283,63.79,36.21,NSE_SHAREHOLDING_XBRL,SHP_1655099_20042026045359
SILINV,2026-06-30,2026-07-20,10596283,63.79,36.21,NSE_SHAREHOLDING_XBRL,SHP_1697521_20072026075733
SILLYMONKS,2026-03-30,2026-04-06,13835885,50.04,49.96,NSE_SHAREHOLDING_XBRL,SHP_1646141_06042026012213
SILLYMONKS,2026-03-31,2026-04-10,13835885,50.04,49.96,NSE_SHAREHOLDING_XBRL,SHP_1649059_10042026064204
SILLYMONKS,2026-06-30,2026-07-21,13835885,50.04,49.96,NSE_SHAREHOLDING_XBRL,SHP_1698720_21072026065306
SILVERTUC,2026-03-31,2026-04-10,126817690,74.62,25.38,NSE_SHAREHOLDING_XBRL,SHP_1648723_10042026034527
SILVERTUC,2026-06-30,2026-07-17,126803724,74.66,25.34,NSE_SHAREHOLDING_XBRL,SHP_1694949_17072026011254
SIMBHALS,2026-03-31,2026-04-21,41282186,53.33,46.67,NSE_SHAREHOLDING_XBRL,SHP_1655821_21042026115445
SIMBHALS,2026-06-30,2026-07-21,41282186,53.33,46.67,NSE_SHAREHOLDING_XBRL,SHP_1698183_21072026033657
SIMPLEXINF,2026-03-31,2026-04-08,79105760,35.99,64.01,NSE_SHAREHOLDING_XBRL,SHP_1647052_08042026102014
SIMPLEXINF,2026-06-30,2026-07-16,79105760,35.99,64.01,NSE_SHAREHOLDING_XBRL,SHP_1693983_16072026015118
SINCLAIR,2026-03-31,2026-04-14,51258876,63.6,36.4,NSE_SHAREHOLDING_XBRL,SHP_1650316_14042026111048
SINCLAIR,2026-06-30,2026-07-10,51263770,64.01,35.99,NSE_SHAREHOLDING_XBRL,SHP_1690610_10072026055306
SINDHUTRAD,2026-03-31,2026-04-18,1541908603,74.97,25.03,NSE_SHAREHOLDING_XBRL,SHP_1653915_18042026115831
SINDHUTRAD,2026-06-30,2026-07-18,1541908603,74.97,25.03,NSE_SHAREHOLDING_XBRL,SHP_1695948_18072026122158
SINGERIND,2026-03-31,2026-05-27,62210364,30.49,69.51,NSE_SHAREHOLDING_XBRL,SHP_1656456_21042026054806
SINGERIND,2026-06-30,2026-07-17,62210364,30.49,69.51,NSE_SHAREHOLDING_XBRL,SHP_1695008_17072026022147
SINTERCOM,2026-03-31,2026-04-13,27527706,69.74,30.26,NSE_SHAREHOLDING_XBRL,SHP_1650177_13042026071526
SINTERCOM,2026-06-30,2026-07-16,27527706,69.74,30.26,NSE_SHAREHOLDING_XBRL,SHP_1694037_16072026024151
SIRCA,2026-03-31,2026-04-21,56790950,65.19,34.81,NSE_SHAREHOLDING_XBRL,SHP_1656075_21042026024104
SIRCA,2026-06-30,2026-07-15,56790950,65.19,34.81,NSE_SHAREHOLDING_XBRL,SHP_1693503_15072026061136
SIS,2026-03-31,2026-04-21,141270732,71.88,28.12,NSE_SHAREHOLDING_XBRL,SHP_1656647_21042026065834
SIS,2026-06-30,2026-07-21,141310050,71.86,28.14,NSE_SHAREHOLDING_XBRL,SHP_1697811_21072026115732
SITINET,2026-03-31,2026-04-20,872497787,6.1,93.9,NSE_SHAREHOLDING_XBRL,SHP_1655355_20042026062157
SIYSIL,2026-03-31,2026-04-15,45371299,67.44,32.56,NSE_SHAREHOLDING_XBRL,SHP_1651062_15042026115140
SIYSIL,2026-06-30,2026-07-15,45371299,67.44,32.56,NSE_SHAREHOLDING_XBRL,SHP_1692824_15072026113143
SJS,2026-03-31,2026-04-18,31998965,21.15,78.85,NSE_SHAREHOLDING_XBRL,SHP_1654053_18042026025105
SJS,2026-06-30,2026-07-17,31998913,20.15,79.85,NSE_SHAREHOLDING_XBRL,SHP_1695542_17072026055912
