symbol,as_of_date,available_date,market_cap_cr,source,filing_id,loaded_at
RMDRIP,2026-04-29,2026-04-29,520.53876912,CALCULATED_QUARTERLY_SHARES,SHP_1650338_14042026112750,2026-08-18 17:58:29
RML,2026-04-29,2026-04-29,2200.68833075,CALCULATED_QUARTERLY_SHARES,SHP_1649405_11042026051410,2026-08-18 17:58:29
ROHLTD,2026-04-29,2026-04-29,923.47469942,CALCULATED_QUARTERLY_SHARES,SHP_1652066_16042026022725,2026-08-18 17:58:29
ROLEXRINGS,2026-04-29,2026-04-29,3989.119531496,CALCULATED_QUARTERLY_SHARES,SHP_1646524_07042026114703,2026-08-18 17:58:29
ROLLT,2026-04-29,2026-04-29,45.771689892000005,CALCULATED_QUARTERLY_SHARES,SHP_1647020_07042026102115,2026-08-18 17:58:29
ROML,2026-04-29,2026-04-29,66.864514863,CALCULATED_QUARTERLY_SHARES,SHP_1650025_13042026054124,2026-08-18 17:58:29
ROSSARI,2026-04-29,2026-04-29,2586.5221371,CALCULATED_QUARTERLY_SHARES,SHP_1650593_14042026034231,2026-08-18 17:58:29
ROSSELLIND,2026-04-29,2026-04-29,211.185159544,CALCULATED_QUARTERLY_SHARES,SHP_1650897_14042026070832,2026-08-18 17:58:29
ROTO,2026-04-29,2026-04-29,1108.501597678,CALCULATED_QUARTERLY_SHARES,SHP_1655169_20042026051311,2026-08-18 17:58:29
ROUTE,2026-04-29,2026-04-29,3338.9125075350003,CALCULATED_QUARTERLY_SHARES,SHP_1653686_17042026072950,2026-08-18 17:58:29
RPEL,2026-04-29,2026-04-29,3213.31068003,CALCULATED_QUARTERLY_SHARES,SHP_1646146_06042026013923,2026-08-18 17:58:29
RPGLIFE,2026-04-29,2026-04-29,3358.2735953,CALCULATED_QUARTERLY_SHARES,SHP_1655555_20042026074219,2026-08-18 17:58:29
RPOWER,2026-04-29,2026-04-29,11991.454062692,CALCULATED_QUARTERLY_SHARES,SHP_1653728_17042026080857,2026-08-18 17:58:29
RPPINFRA,2026-04-29,2026-04-29,388.944983164,CALCULATED_QUARTERLY_SHARES,SHP_1649380_11042026041630,2026-08-18 17:58:29
RPPL,2026-04-29,2026-04-29,119.000800121,CALCULATED_QUARTERLY_SHARES,SHP_1650465_14042026021020,2026-08-18 17:58:29
RPSGVENT,2026-04-29,2026-04-29,2833.18200975,CALCULATED_QUARTERLY_SHARES,SHP_1654210_18042026044247,2026-08-18 17:58:29
RPTECH,2026-04-29,2026-04-29,3080.361201615,CALCULATED_QUARTERLY_SHARES,SHP_1654719_20042026010923,2026-08-18 17:58:29
RRKABEL,2026-04-29,2026-04-29,18396.8581995,CALCULATED_QUARTERLY_SHARES,SHP_1656715_21042026072803,2026-08-18 17:58:29
RSL,2026-04-29,2026-04-29,1155.09079608,CALCULATED_QUARTERLY_SHARES,SHP_1655330_20042026061335,2026-08-18 17:58:29
RSWM,2026-04-29,2026-04-29,767.0621678279999,CALCULATED_QUARTERLY_SHARES,SHP_1650778_14042026053859,2026-08-18 17:58:29
RSYSTEMS,2026-04-29,2026-04-29,3161.34125994,CALCULATED_QUARTERLY_SHARES,SHP_1653502_17042026062832,2026-08-18 17:58:29
RTNINDIA,2026-04-29,2026-04-29,4953.731224064,CALCULATED_QUARTERLY_SHARES,SHP_1654735_20042026011639,2026-08-18 17:58:29
RTNPOWER,2026-04-29,2026-04-29,5477.58891318,CALCULATED_QUARTERLY_SHARES,SHP_1654663_20042026124050,2026-08-18 17:58:29
RUBFILA,2026-04-29,2026-04-29,398.39555613,CALCULATED_QUARTERLY_SHARES,SHP_1649224_11042026101035,2026-08-18 17:58:29
RUBICON,2026-04-29,2026-04-29,16104.598049925,CALCULATED_QUARTERLY_SHARES,SHP_1655712_21042026104425,2026-08-18 17:58:29
RUBYMILLS,2026-04-29,2026-04-29,780.891112142,CALCULATED_QUARTERLY_SHARES,SHP_1654819_20042026024536,2026-08-18 17:58:29
RUCHINFRA,2026-04-29,2026-04-29,154.12223801200005,CALCULATED_QUARTERLY_SHARES,SHP_1652218_16042026040706,2026-08-18 17:58:29
RUPA,2026-04-29,2026-04-29,1196.764019912,CALCULATED_QUARTERLY_SHARES,SHP_1654576_20042026114557,2026-08-18 17:58:29
RUSHIL,2026-04-29,2026-04-29,504.095123628,CALCULATED_QUARTERLY_SHARES,SHP_1650050_13042026055413,2026-08-18 17:58:29
RUSTOMJEE,2026-04-29,2026-04-29,5035.56245679,CALCULATED_QUARTERLY_SHARES,SHP_1655383_20042026063634,2026-08-18 17:58:29
RVHL,2026-04-29,2026-04-29,254.88399311600003,CALCULATED_QUARTERLY_SHARES,SHP_1648776_10042026042529,2026-08-18 17:58:29
RVNL,2026-04-29,2026-04-29,63030.78235618,CALCULATED_QUARTERLY_SHARES,SHP_1652990_17042026013727,2026-08-18 17:58:29
RVTH,2026-04-29,2026-04-29,182.471744,CALCULATED_QUARTERLY_SHARES,SHP_1652299_16042026044047,2026-08-18 17:58:29
SAATVIKGL,2026-04-29,2026-04-29,6102.61466524,CALCULATED_QUARTERLY_SHARES,SHP_1652109_16042026025825,2026-08-18 17:58:29
SADBHIN,2026-04-29,2026-04-29,98.275014126,CALCULATED_QUARTERLY_SHARES,SHP_1651435_15042026044741,2026-08-18 17:58:29
SAFARI,2026-04-29,2026-04-29,7024.65777682,CALCULATED_QUARTERLY_SHARES,SHP_1651562_15042026055524,2026-08-18 17:58:29
SAGARDEEP,2026-04-29,2026-04-29,41.430794741,CALCULATED_QUARTERLY_SHARES,SHP_1655947_21042026011222,2026-08-18 17:58:29
SAGCEM,2026-04-29,2026-04-29,2407.265991834,CALCULATED_QUARTERLY_SHARES,SHP_1648507_10042026121953,2026-08-18 17:58:29
SAGILITY,2026-04-29,2026-04-29,19422.769080852,CALCULATED_QUARTERLY_SHARES,SHP_1655016_20042026042118,2026-08-18 17:58:29
SAHLIBHFI,2026-04-29,2026-04-29,252.10459936200004,CALCULATED_QUARTERLY_SHARES,SHP_1650686_14042026043430,2026-08-18 17:58:29
SAHYADRI,2026-04-29,2026-04-29,281.454343722,CALCULATED_QUARTERLY_SHARES,SHP_1654090_18042026031747,2026-08-18 17:58:29
SAIL,2026-04-29,2026-04-29,76890.22471343199,CALCULATED_QUARTERLY_SHARES,SHP_1655023_20042026042310,2026-08-18 17:58:29
SAILIFE,2026-04-29,2026-04-29,22344.18136365,CALCULATED_QUARTERLY_SHARES,SHP_1650758_14042026052722,2026-08-18 17:58:29
SAIPARENT,2026-04-29,2026-04-29,2151.108393605,CALCULATED_QUARTERLY_SHARES,SHP_1647228_08042026021755,2026-08-18 17:58:29
SAKAR,2026-04-29,2026-04-29,1392.034899735,CALCULATED_QUARTERLY_SHARES,SHP_1652835_17042026111733,2026-08-18 17:58:29
SAKHTISUG,2026-04-29,2026-04-29,219.175494432,CALCULATED_QUARTERLY_SHARES,SHP_1649368_11042026040350,2026-08-18 17:58:29
SAKSOFT,2026-04-29,2026-04-29,1881.130478663,CALCULATED_QUARTERLY_SHARES,SHP_1652686_16042026075223,2026-08-18 17:58:29
SALASAR,2026-04-29,2026-04-29,1324.817278658,CALCULATED_QUARTERLY_SHARES,SHP_1652515_16042026060649,2026-08-18 17:58:29
SALONA,2026-04-29,2026-04-29,146.27546793,CALCULATED_QUARTERLY_SHARES,SHP_1646667_07042026033654,2026-08-18 17:58:29
SALSTEEL,2026-04-29,2026-04-29,852.7322538599999,CALCULATED_QUARTERLY_SHARES,SHP_1656154_21042026032626,2026-08-18 17:58:29
SALZERELEC,2026-04-29,2026-04-29,1132.7004637199998,CALCULATED_QUARTERLY_SHARES,SHP_1651117_15042026124521,2026-08-18 17:58:29
SAMBHV,2026-04-29,2026-04-29,3554.434206141,CALCULATED_QUARTERLY_SHARES,SHP_1656457_21042026054846,2026-08-18 17:58:29
SAMHI,2026-04-29,2026-04-29,3547.0474644480005,CALCULATED_QUARTERLY_SHARES,SHP_1653776_17042026091153,2026-08-18 17:58:29
SAMMAANCAP,2026-04-29,2026-04-29,16390.842446694,CALCULATED_QUARTERLY_SHARES,SHP_1655236_20042026053729,2026-08-18 17:58:29
SAMPANN,2026-04-29,2026-04-29,131.09875805,CALCULATED_QUARTERLY_SHARES,SHP_1653194_17042026041108,2026-08-18 17:58:29
SANATHAN,2026-04-29,2026-04-29,3813.4399930200007,CALCULATED_QUARTERLY_SHARES,SHP_1649658_13042026015439,2026-08-18 17:58:29
SANDESH,2026-04-29,2026-04-29,813.1171563900001,CALCULATED_QUARTERLY_SHARES,SHP_1654486_20042026102151,2026-08-18 17:58:29
SANDHAR,2026-04-29,2026-04-29,2984.5579916550005,CALCULATED_QUARTERLY_SHARES,SHP_1655081_20042026044750,2026-08-18 17:58:29
SANDUMA,2026-04-29,2026-04-29,10431.013292748,CALCULATED_QUARTERLY_SHARES,SHP_1651026_15042026113004,2026-08-18 17:58:29
SANGAMIND,2026-04-29,2026-04-29,2613.912312725,CALCULATED_QUARTERLY_SHARES,SHP_1651804_16042026100121,2026-08-18 17:58:29
SANGHVIMOV,2026-04-29,2026-04-29,2710.288242398,CALCULATED_QUARTERLY_SHARES,SHP_1651344_15042026035437,2026-08-18 17:58:29
SANOFI,2026-04-29,2026-04-29,7910.27174182,CALCULATED_QUARTERLY_SHARES,SHP_1653472_17042026061745,2026-08-18 17:58:29
SANOFICONR,2026-04-29,2026-04-29,11028.17984172,CALCULATED_QUARTERLY_SHARES,SHP_1656299_21042026042406,2026-08-18 17:58:29
SANSERA,2026-04-29,2026-04-29,15936.064757669998,CALCULATED_QUARTERLY_SHARES,SHP_1651801_16042026095232,2026-08-18 17:58:29
SAPPHIRE,2026-04-29,2026-04-29,6665.623109532,CALCULATED_QUARTERLY_SHARES,SHP_1656788_21042026081406,2026-08-18 17:58:29
SARDAEN,2026-04-29,2026-04-29,20904.614542875,CALCULATED_QUARTERLY_SHARES,SHP_1648042_09042026042110,2026-08-18 17:58:29
SAREGAMA,2026-04-29,2026-04-29,6738.50493765,CALCULATED_QUARTERLY_SHARES,SHP_1653077_17042026031427,2026-08-18 17:58:29
SARLAPOLY,2026-04-29,2026-04-29,752.424131875,CALCULATED_QUARTERLY_SHARES,SHP_1650275_14042026020411,2026-08-18 17:58:29
SASKEN,2026-04-29,2026-04-29,1977.62745996,CALCULATED_QUARTERLY_SHARES,SHP_1655459_20042026070044,2026-08-18 17:58:29
SASTASUNDR,2026-04-29,2026-04-29,898.9137207,CALCULATED_QUARTERLY_SHARES,SHP_1654994_20042026041349,2026-08-18 17:58:29
SATIA,2026-04-29,2026-04-29,682.105061182,CALCULATED_QUARTERLY_SHARES,SHP_1651018_15042026112513,2026-08-18 17:58:29
SATIN,2026-04-29,2026-04-29,2004.666476955,CALCULATED_QUARTERLY_SHARES,SHP_1648928_10042026053700,2026-08-18 17:58:29
SAURASHCEM,2026-04-29,2026-04-29,678.859972,CALCULATED_QUARTERLY_SHARES,SHP_1655001_20042026041909,2026-08-18 17:58:29
SBC,2026-04-29,2026-04-29,1598.57473122,CALCULATED_QUARTERLY_SHARES,SHP_1650780_14042026054024,2026-08-18 17:58:29
SBCL,2026-04-29,2026-04-29,3469.7041224,CALCULATED_QUARTERLY_SHARES,SHP_1652916_17042026124005,2026-08-18 17:58:29
SBFC,2026-04-29,2026-04-29,10399.9447024,CALCULATED_QUARTERLY_SHARES,SHP_1653547_17042026064818,2026-08-18 17:58:29
SBGLP,2026-04-29,2026-04-29,469.287727986,CALCULATED_QUARTERLY_SHARES,SHP_1647604_08042026071747,2026-08-18 17:58:29
SBICARD,2026-04-29,2026-04-29,61972.17845104,CALCULATED_QUARTERLY_SHARES,SHP_1653306_17042026045859,2026-08-18 17:58:29
SBILIFE,2026-04-29,2026-04-29,182178.02272788,CALCULATED_QUARTERLY_SHARES,SHP_1652766_16042026101608,2026-08-18 17:58:29
SBIN,2026-04-29,2026-04-29,994453.84734123,CALCULATED_QUARTERLY_SHARES,SHP_1653984_18042026011837,2026-08-18 17:58:29
SCHAEFFLER,2026-04-29,2026-04-29,67626.74302284,CALCULATED_QUARTERLY_SHARES,SHP_1655353_20042026062135,2026-08-18 17:58:29
SCHAND,2026-04-29,2026-04-29,565.6791688019999,CALCULATED_QUARTERLY_SHARES,SHP_1654930_20042026034342,2026-08-18 17:58:29
SCI,2026-04-29,2026-04-29,14352.476781765,CALCULATED_QUARTERLY_SHARES,SHP_1648101_09042026045317,2026-08-18 17:58:29
SCILAL,2026-04-29,2026-04-29,2085.354835685,CALCULATED_QUARTERLY_SHARES,SHP_1647750_09042026113354,2026-08-18 17:58:29
SCODATUBES,2026-04-29,2026-04-29,894.197636024,CALCULATED_QUARTERLY_SHARES,SHP_1652971_17042026011924,2026-08-18 17:58:29
SDBL,2026-04-29,2026-04-29,1846.619412498,CALCULATED_QUARTERLY_SHARES,SHP_1651538_15042026053847,2026-08-18 17:58:29
SEAMECLTD,2026-04-29,2026-04-29,3996.441630060001,CALCULATED_QUARTERLY_SHARES,SHP_1649852_13042026041931,2026-08-18 17:58:29
SELMC,2026-04-29,2026-04-29,106.1635788,CALCULATED_QUARTERLY_SHARES,SHP_1656084_21042026024416,2026-08-18 17:58:29
SEMAC,2026-04-29,2026-04-29,91.262543946,CALCULATED_QUARTERLY_SHARES,SHP_1652285_16042026043620,2026-08-18 17:58:29
SENCO,2026-04-29,2026-04-29,5190.612682770001,CALCULATED_QUARTERLY_SHARES,SHP_1651107_15042026123804,2026-08-18 17:58:29
SENORES,2026-04-29,2026-04-29,4160.66619865,CALCULATED_QUARTERLY_SHARES,SHP_1646630_07042026025810,2026-08-18 17:58:29
SEPC,2026-04-29,2026-04-29,1630.085279432,CALCULATED_QUARTERLY_SHARES,SHP_1655587_20042026080452,2026-08-18 17:58:29
SERVOTECH,2026-04-29,2026-04-29,2194.5186464760004,CALCULATED_QUARTERLY_SHARES,SHP_1646485_07042026103402,2026-08-18 17:58:29
SESHAPAPER,2026-04-29,2026-04-29,1688.0882858460002,CALCULATED_QUARTERLY_SHARES,SHP_1649232_11042026104949,2026-08-18 17:58:29
SETL,2026-04-29,2026-04-29,2830.598216971,CALCULATED_QUARTERLY_SHARES,SHP_1653402_17042026054028,2026-08-18 17:58:29
SFL,2026-04-29,2026-04-29,5627.748343960001,CALCULATED_QUARTERLY_SHARES,SHP_1653268_17042026044057,2026-08-18 17:58:29
SGFIN,2026-04-29,2026-04-29,3728.30189145,CALCULATED_QUARTERLY_SHARES,SHP_1652676_16042026073745,2026-08-18 17:58:29
SGIL,2026-04-29,2026-04-29,841.48789582,CALCULATED_QUARTERLY_SHARES,SHP_1654452_19042026050735,2026-08-18 17:58:29
SGL,2026-04-29,2026-04-29,33.079909435000005,CALCULATED_QUARTERLY_SHARES,SHP_1654758_20042026015002,2026-08-18 17:58:29
SGMART,2026-04-29,2026-04-29,6998.639394705,CALCULATED_QUARTERLY_SHARES,SHP_1650830_14042026060857,2026-08-18 17:58:29
SHAH,2026-04-29,2026-04-29,483.321871032,CALCULATED_QUARTERLY_SHARES,SHP_1653382_17042026053458,2026-08-18 17:58:29
SHAHALLOYS,2026-04-29,2026-04-29,136.356025848,CALCULATED_QUARTERLY_SHARES,SHP_1650567_14042026032821,2026-08-18 17:58:29
SHAILY,2026-04-29,2026-04-29,11614.49665716,CALCULATED_QUARTERLY_SHARES,SHP_1650585_14042026033524,2026-08-18 17:58:29
SHAKTIPUMP,2026-04-29,2026-04-29,6923.79114049,CALCULATED_QUARTERLY_SHARES,SHP_1651061_15042026115132,2026-08-18 17:58:29
SHALBY,2026-04-29,2026-04-29,1741.6507984040002,CALCULATED_QUARTERLY_SHARES,SHP_1649627_13042026010253,2026-08-18 17:58:29
SHALPAINTS,2026-04-29,2026-04-29,437.80772981,CALCULATED_QUARTERLY_SHARES,SHP_1654284_18042026052606,2026-08-18 17:58:29
SHANTI,2026-04-29,2026-04-29,7.851942,CALCULATED_QUARTERLY_SHARES,SHP_1653685_17042026072837,2026-08-18 17:58:29
SHANTIGEAR,2026-04-29,2026-04-29,3659.4942489,CALCULATED_QUARTERLY_SHARES,SHP_1653953_18042026124336,2026-08-18 17:58:29
SHARDACROP,2026-04-29,2026-04-29,10380.902243579998,CALCULATED_QUARTERLY_SHARES,SHP_1645847_03042026061336,2026-08-18 17:58:29
SHARDAMOTR,2026-04-29,2026-04-29,4980.31490628,CALCULATED_QUARTERLY_SHARES,SHP_1652929_17042026124850,2026-08-18 17:58:29
SHAREINDIA,2026-04-29,2026-04-29,3067.71106868,CALCULATED_QUARTERLY_SHARES,SHP_1648671_10042026031159,2026-08-18 17:58:29
SHEMAROO,2026-04-29,2026-04-29,291.5924074,CALCULATED_QUARTERLY_SHARES,SHP_1650547_14042026031504,2026-08-18 17:58:29
SHILCTECH,2026-04-29,2026-04-29,5785.990774479999,CALCULATED_QUARTERLY_SHARES,SHP_1651894_16042026113708,2026-08-18 17:58:29
SHILPAMED,2026-04-29,2026-04-29,7903.456429905001,CALCULATED_QUARTERLY_SHARES,SHP_1648321_09042026063737,2026-08-18 17:58:29
SHIVALIK,2026-04-29,2026-04-29,415.172933728,CALCULATED_QUARTERLY_SHARES,SHP_1651604_15042026061206,2026-08-18 17:58:29
SHIVAMAUTO,2026-04-29,2026-04-29,251.16080182000002,CALCULATED_QUARTERLY_SHARES,SHP_1698421_21072026050839,2026-08-18 17:58:29
SHIVAMILLS,2026-04-29,2026-04-29,53.067254988,CALCULATED_QUARTERLY_SHARES,SHP_1650306_14042026105423,2026-08-18 17:58:29
SHIVATEX,2026-04-29,2026-04-29,223.967958302,CALCULATED_QUARTERLY_SHARES,SHP_1649597_13042026124711,2026-08-18 17:58:29
SHK,2026-04-29,2026-04-29,2018.29454709,CALCULATED_QUARTERLY_SHARES,SHP_1650146_13042026064632,2026-08-18 17:58:29
SHOPERSTOP,2026-04-29,2026-04-29,3242.621349825,CALCULATED_QUARTERLY_SHARES,SHP_1655778_21042026112049,2026-08-18 17:58:29
SHRADHA,2026-04-29,2026-04-29,310.803127689,CALCULATED_QUARTERLY_SHARES,SHP_1649868_13042026042720,2026-08-18 17:58:29
SHREDIGCEM,2026-04-29,2026-04-29,1068.1361782190002,CALCULATED_QUARTERLY_SHARES,SHP_1653558_17042026065132,2026-08-18 17:58:29
SHREECEM,2026-04-29,2026-04-29,88598.982675,CALCULATED_QUARTERLY_SHARES,SHP_1647364_08042026041157,2026-08-18 17:58:29
SHREEJISPG,2026-04-29,2026-04-29,6535.196106179999,CALCULATED_QUARTERLY_SHARES,SHP_1652811_17042026105159,2026-08-18 17:58:29
SHREEPUSHK,2026-04-29,2026-04-29,1235.92556724,CALCULATED_QUARTERLY_SHARES,SHP_1650892_14042026065840,2026-08-18 17:58:29
SHREERAMA,2026-04-29,2026-04-29,618.23065452,CALCULATED_QUARTERLY_SHARES,SHP_1650147_13042026064633,2026-08-18 17:58:29
SHREYANIND,2026-04-29,2026-04-29,241.241699097,CALCULATED_QUARTERLY_SHARES,SHP_1651859_16042026111650,2026-08-18 17:58:29
SHRIPISTON,2026-04-29,2026-04-29,15181.48076068,CALCULATED_QUARTERLY_SHARES,SHP_1654564_20042026113758,2026-08-18 17:58:29
SHRIRAMFIN,2026-04-29,2026-04-29,180071.358372285,CALCULATED_QUARTERLY_SHARES,SHP_1653167_17042026040441,2026-08-18 17:58:29
SHRIRAMPPS,2026-04-29,2026-04-29,1471.259739306,CALCULATED_QUARTERLY_SHARES,SHP_1653238_17042026042944,2026-08-18 17:58:29
SHYAMCENT,2026-04-29,2026-04-29,121.574681487,CALCULATED_QUARTERLY_SHARES,SHP_1654114_18042026033211,2026-08-18 17:58:29
SHYAMMETL,2026-04-29,2026-04-29,24665.73171406,CALCULATED_QUARTERLY_SHARES,SHP_1650854_14042026062257,2026-08-18 17:58:29
SIEMENS,2026-04-29,2026-04-29,134499.35778912,CALCULATED_QUARTERLY_SHARES,SHP_1655715_21042026105109,2026-08-18 17:58:29
SIGIND,2026-04-29,2026-04-29,148.741755278,CALCULATED_QUARTERLY_SHARES,SHP_1652130_16042026031232,2026-08-18 17:58:29
SIGMA,2026-04-29,2026-04-29,468.334004523,CALCULATED_QUARTERLY_SHARES,SHP_1651915_16042026115811,2026-08-18 17:58:29
SIGNATURE,2026-04-29,2026-04-29,12126.29248289,CALCULATED_QUARTERLY_SHARES,SHP_1656590_21042026062934,2026-08-18 17:58:29
SIGNPOST,2026-04-29,2026-04-29,1400.255165878,CALCULATED_QUARTERLY_SHARES,SHP_1650799_14042026054650,2026-08-18 17:58:29
SIKKO,2026-04-29,2026-04-29,203.999807074,CALCULATED_QUARTERLY_SHARES,SHP_1651592_15042026060834,2026-08-18 17:58:29
SIL,2026-04-29,2026-04-29,97.189797077,CALCULATED_QUARTERLY_SHARES,SHP_1646066_05042026112107,2026-08-18 17:58:29
SILGO,2026-04-29,2026-04-29,245.78299814,CALCULATED_QUARTERLY_SHARES,SHP_1651994_16042026125944,2026-08-18 17:58:29
SILINV,2026-04-29,2026-04-29,489.97212592,CALCULATED_QUARTERLY_SHARES,SHP_1655099_20042026045359,2026-08-18 17:58:29
SILLYMONKS,2026-04-29,2026-04-29,23.57634804,CALCULATED_QUARTERLY_SHARES,SHP_1649059_10042026064204,2026-08-18 17:58:29
SILVERTUC,2026-04-29,2026-04-29,2044.42798049,CALCULATED_QUARTERLY_SHARES,SHP_1648723_10042026034527,2026-08-18 17:58:29
SIMPLEXINF,2026-04-29,2026-04-29,1919.26394912,CALCULATED_QUARTERLY_SHARES,SHP_1647052_08042026102014,2026-08-18 17:58:29
SINCLAIR,2026-04-29,2026-04-29,408.225688464,CALCULATED_QUARTERLY_SHARES,SHP_1650316_14042026111048,2026-08-18 17:58:29
SINDHUTRAD,2026-04-29,2026-04-29,3584.937501975,CALCULATED_QUARTERLY_SHARES,SHP_1653915_18042026115831,2026-08-18 17:58:29
SINTERCOM,2026-04-29,2026-04-29,199.630923912,CALCULATED_QUARTERLY_SHARES,SHP_1650177_13042026071526,2026-08-18 17:58:29
SIRCA,2026-04-29,2026-04-29,2429.80079575,CALCULATED_QUARTERLY_SHARES,SHP_1656075_21042026024104,2026-08-18 17:58:29
SIS,2026-04-29,2026-04-29,5182.5168034200005,CALCULATED_QUARTERLY_SHARES,SHP_1656647_21042026065834,2026-08-18 17:58:29
SIYSIL,2026-04-29,2026-04-29,2622.6879386949995,CALCULATED_QUARTERLY_SHARES,SHP_1651062_15042026115140,2026-08-18 17:58:29
SJS,2026-04-29,2026-04-29,5545.4206345,CALCULATED_QUARTERLY_SHARES,SHP_1654053_18042026025105,2026-08-18 17:58:29
SJVN,2026-04-29,2026-04-29,31672.37047806,CALCULATED_QUARTERLY_SHARES,SHP_1646772_07042026050727,2026-08-18 17:58:29
SKFINDIA,2026-04-29,2026-04-29,8660.7241464,CALCULATED_QUARTERLY_SHARES,SHP_1649041_10042026062939,2026-08-18 17:58:29
SKFINDUS,2026-04-29,2026-04-29,11025.61594528,CALCULATED_QUARTERLY_SHARES,SHP_1652181_16042026034338,2026-08-18 17:58:29
SKIPPER,2026-04-29,2026-04-29,5483.71056108,CALCULATED_QUARTERLY_SHARES,SHP_1652292_16042026043843,2026-08-18 17:58:29
SKMEGGPROD,2026-04-29,2026-04-29,850.938175516,CALCULATED_QUARTERLY_SHARES,SHP_1649519_13042026113927,2026-08-18 17:58:29
SMARTLINK,2026-04-29,2026-04-29,135.861765514,CALCULATED_QUARTERLY_SHARES,SHP_1652934_17042026125446,2026-08-18 17:58:29
SMARTWORKS,2026-04-29,2026-04-29,5017.05376635,CALCULATED_QUARTERLY_SHARES,SHP_1656761_21042026075037,2026-08-18 17:58:29
SMCGLOBAL,2026-04-29,2026-04-29,1424.3123674279998,CALCULATED_QUARTERLY_SHARES,SHP_1647173_08042026125820,2026-08-18 17:58:29
SMLMAH,2026-04-29,2026-04-29,5473.19075121,CALCULATED_QUARTERLY_SHARES,SHP_1656732_21042026073633,2026-08-18 17:58:29
SMLT,2026-04-29,2026-04-29,98.032041954,CALCULATED_QUARTERLY_SHARES,SHP_1647206_08042026013834,2026-08-18 17:58:29
SMSPHARMA,2026-04-29,2026-04-29,3840.43316361,CALCULATED_QUARTERLY_SHARES,SHP_1652423_16042026053003,2026-08-18 17:58:29
SNOWMAN,2026-04-29,2026-04-29,689.907483346,CALCULATED_QUARTERLY_SHARES,SHP_1649700_13042026024531,2026-08-18 17:58:29
SOBHA,2026-04-29,2026-04-29,15505.55179593,CALCULATED_QUARTERLY_SHARES,SHP_1652163_16042026033202,2026-08-18 17:58:29
SOLARA,2026-04-29,2026-04-29,2363.928861775,CALCULATED_QUARTERLY_SHARES,SHP_1655616_20042026084708,2026-08-18 17:58:29
SOLARINDS,2026-04-29,2026-04-29,139141.9244834,CALCULATED_QUARTERLY_SHARES,SHP_1648997_10042026060327,2026-08-18 17:58:29
SOLARWORLD,2026-04-29,2026-04-29,1738.085773853,CALCULATED_QUARTERLY_SHARES,SHP_1655885_21042026123208,2026-08-18 17:58:29
SOLEX,2026-04-29,2026-04-29,1415.15784828,CALCULATED_QUARTERLY_SHARES,SHP_1655775_21042026111844,2026-08-18 17:58:29
SOMANYCERA,2026-04-29,2026-04-29,1917.44658207,CALCULATED_QUARTERLY_SHARES,SHP_1655429_20042026064628,2026-08-18 17:58:29
SOMATEX,2026-04-29,2026-04-29,360.7301334,CALCULATED_QUARTERLY_SHARES,SHP_1649666_13042026020504,2026-08-18 17:58:29
SOMICONVEY,2026-04-29,2026-04-29,128.1066735,CALCULATED_QUARTERLY_SHARES,SHP_1655233_20042026053534,2026-08-18 17:58:29
SONACOMS,2026-04-29,2026-04-29,37285.55667561,CALCULATED_QUARTERLY_SHARES,SHP_1659262_27042026025658,2026-08-18 17:58:29
SONAMLTD,2026-04-29,2026-04-29,205.953778905,CALCULATED_QUARTERLY_SHARES,SHP_1652322_16042026045009,2026-08-18 17:58:29
SONATSOFTW,2026-04-29,2026-04-29,7375.470943994999,CALCULATED_QUARTERLY_SHARES,SHP_1651120_15042026124843,2026-08-18 17:58:29
SOTL,2026-04-29,2026-04-29,2502.867163055,CALCULATED_QUARTERLY_SHARES,SHP_1656008_21042026020816,2026-08-18 17:58:29
SOUTHBANK,2026-04-29,2026-04-29,10441.478369056,CALCULATED_QUARTERLY_SHARES,SHP_1654890_20042026032840,2026-08-18 17:58:29
SOUTHWEST,2026-04-29,2026-04-29,714.397649444,CALCULATED_QUARTERLY_SHARES,SHP_1652846_17042026112753,2026-08-18 17:58:29
SPAL,2026-04-29,2026-04-29,2019.96742245,CALCULATED_QUARTERLY_SHARES,SHP_1654249_18042026050626,2026-08-18 17:58:29
SPANDANA,2026-04-29,2026-04-29,2026.803259273,CALCULATED_QUARTERLY_SHARES,SHP_1653045_17042026024733,2026-08-18 17:58:29
SPARC,2026-04-29,2026-04-29,4821.13270368,CALCULATED_QUARTERLY_SHARES,SHP_1652483_16042026055605,2026-08-18 17:58:29
SPCENET,2026-04-29,2026-04-29,239.562039476,CALCULATED_QUARTERLY_SHARES,SHP_1656658_21042026070227,2026-08-18 17:58:29
SPECIALITY,2026-04-29,2026-04-29,491.03480428,CALCULATED_QUARTERLY_SHARES,SHP_1654020_18042026020655,2026-08-18 17:58:29
SPECTRUM,2026-04-29,2026-04-29,1805.07338298,CALCULATED_QUARTERLY_SHARES,SHP_1652923_17042026124357,2026-08-18 17:58:29
SPENCERS,2026-04-29,2026-04-29,303.75564085,CALCULATED_QUARTERLY_SHARES,SHP_1653473_17042026061756,2026-08-18 17:58:29
SPIC,2026-04-29,2026-04-29,1311.004764608,CALCULATED_QUARTERLY_SHARES,SHP_1655832_21042026120243,2026-08-18 17:58:29
SPLIL,2026-04-29,2026-04-29,92.2212402,CALCULATED_QUARTERLY_SHARES,SHP_1655951_21042026011837,2026-08-18 17:58:29
